t,kind,value
# event: interval_rest-0-360 kind=interval_rest atSec=360
# event: interval_rest-1-570 kind=interval_rest atSec=570
# event: interval_rest-2-780 kind=interval_rest atSec=780
# event: gradual_fade-3-1080 kind=gradual_fade atSec=1080
0,speedMps,2.6833064124493085
0,paceSecPerKm,372.6745463583509
0,cadenceSpm,165.75294414605904
0,distanceM,2.6833064124493085
0,motionIntensityG,0.65
0,activeEnergyKcal,0.04541108986615679
0,heartRateBpm,58.73980269752929
1,speedMps,2.7378360993830975
1,paceSecPerKm,365.25195946730514
1,cadenceSpm,165.59722341005914
1,distanceM,5.4211425118324055
1,motionIntensityG,0.65
1,activeEnergyKcal,0.09082217973231357
1,heartRateBpm,61.37849850037345
2,speedMps,2.722189194911095
2,paceSecPerKm,367.351395659573
2,cadenceSpm,166.9604349673039
2,distanceM,8.143331706743501
2,motionIntensityG,0.65
2,activeEnergyKcal,0.13623326959847037
2,heartRateBpm,61.00838118247831
3,speedMps,2.7561450000479826
3,paceSecPerKm,362.82561330502955
3,cadenceSpm,166.57590775918018
3,distanceM,10.899476706791484
3,motionIntensityG,0.65
3,activeEnergyKcal,0.18164435946462715
3,heartRateBpm,60.36386417305977
4,speedMps,2.617512358894213
4,paceSecPerKm,382.0421311869019
4,cadenceSpm,165.58719032560018
4,distanceM,13.516989065685697
4,motionIntensityG,0.65
4,activeEnergyKcal,0.22705544933078392
4,heartRateBpm,63.516426348963506
5,speedMps,2.5972377989789086
5,paceSecPerKm,385.0244287962947
5,cadenceSpm,164.46712638413814
5,distanceM,16.114226864664605
5,motionIntensityG,0.65
5,activeEnergyKcal,0.2724665391969407
5,heartRateBpm,66.72316744668606
6,speedMps,2.619643496569963
6,paceSecPerKm,381.73133149963064
6,cadenceSpm,165.42973916718424
6,distanceM,18.73387036123457
6,motionIntensityG,0.65
6,activeEnergyKcal,0.31787762906309747
6,heartRateBpm,67.66319030393957
7,speedMps,2.635866537156878
7,paceSecPerKm,379.3818791290658
7,cadenceSpm,166.4941017406455
7,distanceM,21.369736898391448
7,motionIntensityG,0.65
7,activeEnergyKcal,0.36328871892925424
7,heartRateBpm,70.95519589538124
8,speedMps,2.757713018342098
8,paceSecPerKm,362.61931294112225
8,cadenceSpm,163.23773974345838
8,distanceM,24.127449916733546
8,motionIntensityG,0.65
8,activeEnergyKcal,0.408699808795411
8,heartRateBpm,72.10673002213888
9,speedMps,2.627741326177955
9,paceSecPerKm,380.55496179850326
9,cadenceSpm,165.90278940887444
9,distanceM,26.7551912429115
9,motionIntensityG,0.65
9,activeEnergyKcal,0.4541108986615678
9,heartRateBpm,72.49031332274635
10,speedMps,2.686463360024777
10,paceSecPerKm,372.23660477944395
10,cadenceSpm,165.87053064716855
10,distanceM,29.44165460293628
10,motionIntensityG,0.65
10,activeEnergyKcal,0.49952198852772456
10,heartRateBpm,74.39733807279873
11,speedMps,2.5756702147339534
