t,kind,value
# event: grind-0-420 kind=grind atSec=420
# event: grind-1-700 kind=grind atSec=700
# event: sudden_stop-2-1100 kind=sudden_stop atSec=1100
0,powerWatts,176.50950192330487
0,cadenceSpm,86.80235531684723
0,speedMps,7.6442453390532945
0,distanceM,7.6442453390532945
0,activeEnergyKcal,0.04541108986615679
0,heartRateBpm,58.72571913504578
1,powerWatts,183.07872538450482
1,cadenceSpm,86.6777787280473
1,speedMps,7.737925558671374
1,distanceM,15.382170897724668
1,activeEnergyKcal,0.09082217973231357
1,heartRateBpm,61.350728068870886
2,powerWatts,181.19373359870127
2,cadenceSpm,87.76834797384312
2,speedMps,7.711277143428856
2,distanceM,23.093448041153525
2,activeEnergyKcal,0.13623326959847037
2,heartRateBpm,60.96730940170675
3,powerWatts,185.2844094175451
3,cadenceSpm,87.46072620734415
3,speedMps,7.7688764199767295
3,distanceM,30.862324461130257
3,activeEnergyKcal,0.18164435946462715
3,heartRateBpm,60.3098657037863
4,powerWatts,168.58325358913808
4,cadenceSpm,86.66975226048015
4,speedMps,7.528065649020083
4,distanceM,38.39039011015034
4,activeEnergyKcal,0.22705544933078392
4,heartRateBpm,63.44986529883858
5,powerWatts,166.14076542992964
5,cadenceSpm,85.77370110731052
5,speedMps,7.491532299304725
5,distanceM,45.881922409455065
5,activeEnergyKcal,0.2724665391969407
5,heartRateBpm,66.64439766749443
6,powerWatts,168.83999299854605
6,cadenceSpm,86.54379133374738
6,speedMps,7.531885266870177
6,distanceM,53.41380767632524
6,activeEnergyKcal,0.31787762906309747
6,heartRateBpm,67.57255568047854
7,powerWatts,170.79439224101677
7,cadenceSpm,87.39528139251641
7,speedMps,7.560835507426138
7,distanceM,60.97464318375138
7,activeEnergyKcal,0.36328871892925424
7,heartRateBpm,70.85303062620207
8,powerWatts,185.47330950380092
8,cadenceSpm,84.79019179476671
8,speedMps,7.7715156831978875
8,distanceM,68.74615886694927
8,activeEnergyKcal,0.408699808795411
8,heartRateBpm,71.99335889238046
9,powerWatts,169.81554329485007
9,cadenceSpm,86.92223152709956
9,speedMps,7.546363721483452
9,distanceM,76.29252258843272
9,activeEnergyKcal,0.4541108986615678
9,heartRateBpm,72.36605196928397
10,powerWatts,176.88982125474953
10,cadenceSpm,86.89642451773484
10,speedMps,7.6497316701673155
10,distanceM,83.94225425860003
10,activeEnergyKcal,0.49952198852772456
10,heartRateBpm,74.26249324192439
11,powerWatts,163.54250586912562
11,cadenceSpm,86.76728695456299
11,speedMps,7.452273809852373
11,distanceM,91.3945280684524
11,activeEnergyKcal,0.5449330783938814
11,heartRateBpm,75.21782142570788
12,powerWatts,180.06865552406182
12,cadenceSpm,86.47342036797181
12,speedMps,7.695283566466037
12,distanceM,99.08981163491843
12,activeEnergyKcal,0.5903441682600382
12,heartRateBpm,74.82405372515652
13,powerWatts,170.6155506259737
13,cadenceSpm,87.68820818833423
13,speedMps,7.558195560728191
13,distanceM,106.64800719564663
13,activeEnergyKcal,0.635755258126195
13,heartRateBpm,75.84712751081275
14,powerWatts,189.1743525835913
14,cadenceSpm,86.43816458237623
14,speedMps,7.822868070047545
14,distanceM,114.47087526569418
14,activeEnergyKcal,0.6811663479923519
14,heartRateBpm,74.6370562043391
15,powerWatts,164.66499781065403
15,cadenceSpm,87.47356778354207
15,speedMps,7.469284783232677
15,distanceM,121.94016004892686
15,activeEnergyKcal,0.7265774378585087
15,heartRateBpm,76.21162993548823
16,powerWatts,168.98158478317973
16,cadenceSpm,88.58399487876534
16,speedMps,7.533990129748306
16,distanceM,129.47415017867516
16,activeEnergyKcal,0.7719885277246655
16,heartRateBpm,78.44765189938424
17,powerWatts,178.66984114637458
17,cadenceSpm,87.13422772031998
17,speedMps,7.675305506265207
17,distanceM,137.14945568494036
17,activeEnergyKcal,0.8173996175908224
17,heartRateBpm,81.43462089851371
18,powerWatts,167.80552674533877
18,cadenceSpm,86.74314529292796
18,speedMps,7.516471367338268
18,distanceM,144.66592705227862
18,activeEnergyKcal,0.8628107074569792
18,heartRateBpm,81.44526038775588
19,powerWatts,187.14130000633847
19,cadenceSpm,88.26442168735502
19,speedMps,7.794743011704853
19,distanceM,152.46067006398346
19,activeEnergyKcal,0.908221797323136
19,heartRateBpm,81.66049154687812
20,powerWatts,163.35505727861738
20,cadenceSpm,85.64986605425533
20,speedMps,7.449425514115431
20,distanceM,159.9100955780989
20,activeEnergyKcal,0.9536328871892928
20,heartRateBpm,83.95618614498322
21,powerWatts,171.49627840859768
21,cadenceSpm,85.90886955095182
21,speedMps,7.571178534066297
21,distanceM,167.48127411216518
21,activeEnergyKcal,0.9990439770554497
21,heartRateBpm,84.26130879486658
22,powerWatts,169.63290385109678
22,cadenceSpm,86.12096380843604
22,speedMps,7.543657337728614
22,distanceM,175.02493144989378
22,activeEnergyKcal,1.0444550669216064
22,heartRateBpm,84.27758158190454
23,powerWatts,181.8622723823143
23,cadenceSpm,88.76251306541907
23,speedMps,7.720749436476181
23,distanceM,182.74568088636997
23,activeEnergyKcal,1.0898661567877632
23,heartRateBpm,86.42317329958675
24,powerWatts,170.6211807266772
24,cadenceSpm,87.19398225747322
24,speedMps,7.558278696827503
24,distanceM,190.30395958319747
24,activeEnergyKcal,1.13527724665392
24,heartRateBpm,87.82605337610093
25,powerWatts,178.1294281763539
25,cadenceSpm,86.46098704630077
25,speedMps,7.6675593312173715
25,distanceM,197.97151891441484
25,activeEnergyKcal,1.1806883365200769
25,heartRateBpm,89.73095969718852
26,powerWatts,162.3535172987472
26,cadenceSpm,88.31455763328442
26,speedMps,7.4341699975025675
26,distanceM,205.40568891191742
26,activeEnergyKcal,1.2260994263862337
26,heartRateBpm,88.98344455824939
27,powerWatts,179.06244935067977
27,cadenceSpm,88.34624273474067
27,speedMps,7.680923285931563
27,distanceM,213.08661219784898
27,activeEnergyKcal,1.2715105162523905
27,heartRateBpm,90.89128638218982
28,powerWatts,173.67209945701234
28,cadenceSpm,87.59782157186386
28,speedMps,7.6030632851939215
28,distanceM,220.6896754830429
28,activeEnergyKcal,1.3169216061185474
28,heartRateBpm,91.21556774552525
29,powerWatts,180.58040066227375
29,cadenceSpm,86.38572020298307
29,speedMps,7.702566528014087
29,distanceM,228.39224201105696
29,activeEnergyKcal,1.3623326959847042
29,heartRateBpm,91.6040459890423
30,powerWatts,175.9444447166882
30,cadenceSpm,88.68859448065238
30,speedMps,7.636079483326432
30,distanceM,236.0283214943834
30,activeEnergyKcal,1.407743785850861
30,heartRateBpm,92.227664392862
31,powerWatts,174.99511574205613
31,cadenceSpm,86.60862958080371
31,speedMps,7.622320919509221
31,distanceM,243.65064241389263
31,activeEnergyKcal,1.4531548757170178
31,heartRateBpm,91.54087881589584
32,powerWatts,168.22345555395273
32,cadenceSpm,85.6055347005727
32,speedMps,7.522706254602857
32,distanceM,251.1733486684955
32,activeEnergyKcal,1.4985659655831747
32,heartRateBpm,92.12824023209895
33,powerWatts,166.00342723611087
33,cadenceSpm,85.70894606364148
33,speedMps,7.489467469631825
33,distanceM,258.6628161381273
33,activeEnergyKcal,1.5439770554493315
33,heartRateBpm,93.30504662679034
34,powerWatts,169.04360212120966
34,cadenceSpm,84.65379548087022
34,speedMps,7.534911691438095
34,distanceM,266.1977278295654
34,activeEnergyKcal,1.5893881453154883
34,heartRateBpm,92.75567614890078
35,powerWatts,166.3630310894496
35,cadenceSpm,89.40159195223143
35,speedMps,7.49487157283719
35,distanceM,273.6925994024026
35,activeEnergyKcal,1.6347992351816452
35,heartRateBpm,91.73659812948627
36,powerWatts,169.43565375420008
36,cadenceSpm,88.14524165771547
36,speedMps,7.540732267913128
36,distanceM,281.23333167031575
36,activeEnergyKcal,1.680210325047802
36,heartRateBpm,94.85687473225042
37,powerWatts,169.2371317709223
37,cadenceSpm,88.06385439987116
37,speedMps,7.537786043914776
37,distanceM,288.7711177142305
37,activeEnergyKcal,1.7256214149139588
37,heartRateBpm,96.39666724663638
38,powerWatts,168.10350299549324
38,cadenceSpm,86.22066045512733
38,speedMps,7.52091779527241
